Step,Latitude,Longitude,VelocityU,VelocityV,DistanceToShore
1591,58.585,5.62988,-5.76904e-05,0.00478969,811.036
1592,58.585,5.62992,0.000960524,0.00482589,808.115
1593,58.585,5.62999,0.00216331,0.00488723,801.535
1594,58.585,5.63011,0.00336481,0.00494798,791.308
1595,58.585,5.63028,0.00512964,0.00446578,775.721
1596,58.585,5.63052,0.00700478,0.00387527,754.45
1597,58.585,5.63082,0.00887638,0.00328534,727.502
1598,58.585,5.63118,0.0105331,0.00219013,695.52
1599,58.585,5.6316,0.0121434,0.000995794,672.074
1600,58.585,5.63207,0.0137491,-0.000195834,648.542
1601,58.585,5.63259,0.0154415,-0.00161418,622.112
1602,58.585,5.63318,0.0171464,-0.00307527,592.766
1603,58.585,5.63382,0.0188446,-0.00453267,560.513
1604,58.585,5.6345,0.0200299,-0.00497827,526.221
1605,58.585,5.63522,0.0211078,-0.00522137,490.08
1606,58.585,5.63598,0.0221792,-0.0054638,420.988
1607,58.585,5.63676,0.0228014,-0.00561523,339.097
1608,58.585,5.63756,0.0233324,-0.00574912,255.278
1609,58.585,5.63837,0.0238609,-0.00588369,169.43
1610,58.585,5.639,0.024264,-0.00648275,103.794
1611,58.585,5.639,0.0246764,-0.00718014,103.782
1612,58.585,5.639,0.0250889,-0.00787756,103.782
1613,58.585,5.639,0.0258775,-0.00929585,103.782
1614,58.585,5.639,0.0267414,-0.0108583,103.782
1615,58.585,5.639,0.0276052,-0.0124208,103.782
1616,58.585,5.639,0.0284635,-0.0133999,103.782
1617,58.585,5.639,0.0293206,-0.0142623,103.782
1618,58.585,5.639,0.0301777,-0.0151246,103.782
1619,58.585,5.639,0.0305689,-0.015717,103.782
1620,58.585,5.639,0.0308668,-0.0162554,103.782
1621,58.585,5.639,0.0311648,-0.0167939,103.782
1622,58.585,5.639,0.0303888,-0.0173443,103.782
1623,58.585,5.639,0.0293979,-0.0178972,103.782
1624,58.585,5.639,0.0284071,-0.0184501,103.782
1625,58.585,5.639,0.0277668,-0.0179429,103.782
1626,58.585,5.639,0.0271966,-0.0172237,103.782
1627,58.585,5.639,0.0266265,-0.0165044,103.782
1628,58.585,5.639,0.0267798,-0.0163252,103.782
1629,58.585,5.639,0.0270779,-0.016254,103.782
1630,58.585,5.639,0.0273759,-0.0161827,103.782
1631,58.585,5.639,0.0271953,-0.0163189,103.782
1632,58.585,5.639,0.0269189,-0.0164966,103.782
1633,58.585,5.639,0.0266426,-0.0166744,103.782
1634,58.585,5.639,0.026416,-0.0165523,103.782
1635,58.585,5.639,0.0261993,-0.0163703,103.782
1636,58.585,5.639,0.0259827,-0.0161884,103.782
1637,58.585,5.639,0.0255316,-0.0157957,103.782
1638,58.585,5.639,0.0250337,-0.015361,103.782
1639,58.585,5.639,0.0245357,-0.0149263,103.782
1640,58.585,5.639,0.0250909,-0.0149369,103.782
1641,58.585,5.639,0.0258567,-0.0150366,103.782
1642,58.585,5.639,0.0266225,-0.0151362,103.782
1643,58.585,5.639,0.02651,-0.0153181,103.782
1644,58.585,5.639,0.0262218,-0.0155164,103.782
1645,58.585,5.639,0.0259336,-0.0157146,103.782
1646,58.585,5.639,0.0256565,-0.0164133,103.782
1647,58.585,5.639,0.0253816,-0.0172122,103.782
1648,58.585,5.639,0.0251068,-0.018011,103.782
1649,58.585,5.639,0.0245018,-0.0185457,103.782
1650,58.585,5.639,0.0238308,-0.0190275,103.782
1651,58.585,5.639,0.0231599,-0.0195094,103.782
1652,58.585,5.639,0.0229949,-0.0196528,103.782
1653,58.585,5.639,0.0229311,-0.0197285,103.782
1654,58.585,5.639,0.0228674,-0.0198041,103.782
1655,58.585,5.639,0.0226941,-0.0203541,103.782
1656,58.585,5.639,0.022499,-0.0209989,103.782
1657,58.585,5.639,0.0223038,-0.0216437,103.782
1658,58.585,5.639,0.0233237,-0.022588,103.782
1659,58.585,5.639,0.0245865,-0.0235922,103.782
1660,58.585,5.639,0.0258493,-0.0245965,103.782
1661,58.585,5.639,0.0262993,-0.0251454,103.782
1662,58.585,5.639,0.0265868,-0.0256034,103.782
1663,58.585,5.639,0.0268743,-0.0260614,103.782
1664,58.585,5.639,0.0273513,-0.0268227,103.782
1665,58.585,5.639,0.0278661,-0.0276446,103.782
1666,58.585,5.639,0.028381,-0.0284666,103.782
1667,58.585,5.639,0.0287258,-0.0288854,103.782
1668,58.585,5.639,0.0290366,-0.0292236,103.782
1669,58.585,5.639,0.0293475,-0.0295617,103.782
1670,58.585,5.639,0.0282398,-0.030034,103.782
1671,58.585,5.639,0.0268485,-0.0305331,103.782
1672,58.585,5.639,0.0254572,-0.0310322,103.782
1673,58.585,5.639,0.0252144,-0.031125,103.782
1674,58.585,5.639,0.0252013,-0.0311367,103.782
1675,58.585,5.639,0.0251882,-0.0311484,103.782
1676,58.585,5.639,0.0253334,-0.0310229,103.782
1677,58.585,5.639,0.0255104,-0.03087,103.782
1678,58.585,5.639,0.0256873,-0.0307172,103.782
1679,58.585,5.639,0.0256305,-0.0307106,103.782
1680,58.585,5.639,0.0255269,-0.0307334,103.782
1681,58.585,5.639,0.0254233,-0.0307561,103.782
1682,58.585,5.639,0.02589,-0.0307435,103.782
1683,58.585,5.639,0.0264708,-0.0307239,103.782
1684,58.585,5.639,0.0270515,-0.0307043,103.782
1685,58.585,5.639,0.0275263,-0.031182,103.782
1686,58.585,5.639,0.02798,-0.0317592,103.782
1687,58.585,5.639,0.0284336,-0.0323363,103.782
1688,58.585,5.639,0.0299551,-0.0310807,103.782
1689,58.585,5.639,0.0316901,-0.0294584,103.782
1690,58.585,5.639,0.0334252,-0.0278362,103.782
1691,58.585,5.639,0.0339944,-0.0270845,103.782
1692,58.585,5.639,0.0343305,-0.0265069,103.782
1693,58.585,5.639,0.0346665,-0.0259292,103.782
1694,58.585,5.639,0.0338004,-0.0245879,103.782
1695,58.585,5.639,0.0326938,-0.0230939,103.782
1696,58.585,5.639,0.0315873,-0.0215998,103.782
1697,58.585,5.639,0.0300239,-0.0197887,103.782
1698,58.585,5.639,0.0283692,-0.0179142,103.782
1699,58.585,5.639,0.0267145,-0.0160397,103.782
1700,58.585,5.639,0.0256556,-0.0148768,103.782
1701,58.585,5.639,0.0247159,-0.0138562,103.782
1702,58.585,5.639,0.0237761,-0.0128355,103.782
1703,58.585,5.639,0.0223358,-0.0124647,103.782
1704,58.585,5.639,0.0207954,-0.0122238,103.782
1705,58.585,5.639,0.0192549,-0.0119828,103.782
1706,58.585,5.639,0.0185605,-0.0127722,103.782
1707,58.585,5.639,0.0180354,-0.0137676,103.782
1708,58.585,5.639,0.0175102,-0.0147629,103.782
1709,58.585,5.639,0.0188286,-0.017871,103.782
1710,58.585,5.639,0.0205158,-0.0214015,103.782
1711,58.585,5.639,0.0222029,-0.024932,103.782
1712,58.585,5.639,0.0231506,-0.0248109,103.782
1713,58.585,5.639,0.0239503,-0.0239593,103.782
1714,58.585,5.639,0.0247501,-0.0231078,103.782
1715,58.585,5.639,0.0244015,-0.0226983,103.782
1716,58.585,5.639,0.0238232,-0.0223773,103.782
1717,58.585,5.639,0.0232449,-0.0220562,103.782
1718,58.585,5.639,0.0219066,-0.0218081,103.782
1719,58.585,5.639,0.0204163,-0.0215745,103.782
1720,58.585,5.639,0.0189259,-0.021341,103.782
1721,58.585,5.639,0.0187491,-0.0213698,103.782
1722,58.585,5.639,0.0188349,-0.0214511,103.782
1723,58.585,5.639,0.0189208,-0.0215323,103.782
1724,58.585,5.639,0.0184313,-0.0205232,103.782
1725,58.585,5.639,0.0178267,-0.019296,103.782
1726,58.585,5.639,0.0172222,-0.0180688,103.782
1727,58.585,5.639,0.0163493,-0.0177541,103.782
1728,58.585,5.639,0.0154228,-0.0176219,103.782
1729,58.585,5.639,0.0144963,-0.0174897,103.782
1730,58.585,5.639,0.0147605,-0.017523,103.782
1731,58.585,5.639,0.0152628,-0.0175895,103.782
1732,58.585,5.639,0.0157651,-0.017656,103.782
1733,58.585,5.639,0.0159469,-0.0178049,103.782
1734,58.585,5.639,0.0160646,-0.0179703,103.782
1735,58.585,5.639,0.0161823,-0.0181357,103.782
1736,58.585,5.639,0.0167502,-0.0174439,103.782
1737,58.585,5.639,0.0174082,-0.0165808,103.782
1738,58.585,5.639,0.0180662,-0.0157176,103.782
1739,58.585,5.639,0.0183743,-0.0147405,103.782
1740,58.585,5.639,0.0186125,-0.0137407,103.782
1741,58.585,5.639,0.0188506,-0.0127408,103.782
1742,58.585,5.639,0.0183746,-0.0118005,103.782
1743,58.585,5.639,0.0177558,-0.010872,103.782
1744,58.585,5.639,0.0171369,-0.00994362,103.782
1745,58.585,5.639,0.016113,-0.00933441,103.782
1746,58.585,5.639,0.0150081,-0.00878905,103.782
1747,58.585,5.639,0.0139032,-0.00824367,103.782
1748,58.585,5.639,0.0130454,-0.0075218,103.782
1749,58.585,5.639,0.0122372,-0.0067646,103.782
1750,58.585,5.639,0.0114289,-0.00600738,103.782
1751,58.585,5.639,0.0109073,-0.00557966,103.782
1752,58.585,5.639,0.0104431,-0.00521782,103.782
1753,58.585,5.639,0.00997881,-0.00485596,103.782
1754,58.585,5.639,0.0102544,-0.00518418,103.782
1755,58.585,5.639,0.0106779,-0.00565042,103.782
1756,58.585,5.639,0.0111014,-0.00611667,103.782
1757,58.585,5.639,0.0117435,-0.00596669,103.782
1758,58.585,5.639,0.0124293,-0.00569346,103.782
1759,58.585,5.639,0.0131151,-0.00542024,103.782
1760,58.585,5.639,0.0124913,-0.00407676,103.782
1761,58.585,5.639,0.0116055,-0.00251923,103.782
1762,58.585,5.639,0.0107198,-0.000961691,103.782
1763,58.585,5.639,0.00966849,0.000514815,103.782
1764,58.585,5.639,0.00858404,0.00197509,103.782
1765,58.585,5.639,0.00749959,0.00343535,103.782
1766,58.585,5.639,0.00716345,0.00379914,103.782
1767,58.585,5.639,0.00697695,0.00394364,103.782
1768,58.585,5.639,0.00679043,0.00408813,103.782
1769,58.585,5.639,0.00758983,0.00330069,103.782
1770,58.585,5.639,0.00858641,0.00232686,103.782
1771,58.585,5.639,0.009583,0.00135305,103.782
1772,58.585,5.639,0.0105431,0.000193515,103.782
1773,58.585,5.639,0.0114958,-0.00100316,103.782
1774,58.585,5.639,0.0124486,-0.00219984,103.782
1775,58.585,5.639,0.013586,-0.00312021,103.782
1776,58.585,5.639,0.0147604,-0.00398532,103.782
1777,58.585,5.639,0.0159347,-0.00485046,103.782
1778,58.585,5.639,0.0162239,-0.00546966,103.782
1779,58.585,5.639,0.0163359,-0.00603967,103.782
1780,58.585,5.639,0.016448,-0.00660967,103.782
1781,58.585,5.639,0.0172565,-0.00703715,103.782
1782,58.585,5.639,0.0182042,-0.00743611,103.782
1783,58.585,5.639,0.019152,-0.00783507,103.782
1784,58.585,5.639,0.0200839,-0.00697357,103.782
1785,58.585,5.639,0.0210128,-0.00585999,103.782
1786,58.585,5.639,0.0219416,-0.00474643,103.782
1787,58.585,5.639,0.0223693,-0.00422619,103.782
1788,58.585,5.639,0.0226969,-0.00382464,103.782
1789,58.585,5.639,0.0230244,-0.00342312,103.782
1790,58.585,5.639,0.0227467,-0.00394471,103.782
1791,58.585,5.639,0.0223479,-0.00465091,103.782
1792,58.585,5.639,0.0219491,-0.00535709,103.782
1793,58.585,5.639,0.0213363,-0.00639023,103.782
1794,58.585,5.639,0.0206807,-0.00748875,103.782
1795,58.585,5.639,0.020025,-0.00858725,103.782
1796,58.585,5.639,0.0198151,-0.0103609,103.782
1797,58.585,5.639,0.0196944,-0.0122696,103.782
1798,58.585,5.639,0.0195736,-0.0141783,103.782
1799,58.585,5.639,0.0193766,-0.0152648,103.782
1800,58.585,5.639,0.0191643,-0.0161868,103.782
1801,58.585,5.639,0.018952,-0.0171089,103.782
1802,58.585,5.639,0.0188622,-0.0184543,103.782
1803,58.585,5.639,0.018797,-0.0198845,103.782
1804,58.585,5.639,0.0187317,-0.0213146,103.782
1805,58.585,5.639,0.0204091,-0.0241697,103.782
1806,58.585,5.639,0.022435,-0.0273098,103.782
1807,58.585,5.639,0.024461,-0.0304498,103.782
1808,58.585,5.639,0.0237783,-0.0273313,103.782
1809,58.585,5.639,0.0225539,-0.022961,103.782
1810,58.585,5.639,0.0213295,-0.0185908,103.782
1811,58.585,5.639,0.0193188,-0.0134476,103.782
1812,58.585,5.639,0.0171509,-0.0081498,103.782
1813,58.585,5.639,0.0149829,-0.00285194,103.782
1814,58.585,5.639,0.0139433,0.002871,103.782
1815,58.585,5.639,0.0131293,0.00867892,103.782
1816,58.585,5.639,0.0123153,0.0144868,103.782
1817,58.585,5.639,0.012835,0.0160988,103.782
1818,58.585,5.639,0.0136214,0.0168718,103.782
1819,58.585,5.639,0.0144077,0.0176448,103.782
1820,58.585,5.639,0.0130107,0.019956,103.782
1821,58.585,5.639,0.011177,0.0225749,103.782
1822,58.585,5.639,0.00934323,0.0251937,103.782
1823,58.585,5.639,0.00775893,0.0264561,103.782
1824,58.585,5.639,0.00622453,0.027447,103.782
1825,58.585,5.639,0.00469015,0.028438,103.782
1826,58.585,5.63903,0.00347268,0.0295438,100.648
1827,58.585,5.63903,0.0023189,0.0306751,100.672
1828,58.585,5.63903,0.00116509,0.0318064,100.672
1829,58.585,5.63903,0.000597117,0.0311197,100.133
1830,58.585,5.63903,0.000146304,0.0300699,100.121
1831,58.585,5.63902,-0.000304534,0.0290208,101.22
1832,58.585,5.63901,-0.000203895,0.0271619,101.96
1833,58.585,5.63901,7.06771e-06,0.0251407,101.951
1834,58.585,5.63902,0.00021805,0.0231191,101.139
1835,58.585,5.63903,0.000529199,0.0213987,100.168
1836,58.585,5.63903,0.000860417,0.019739,100.171
1837,58.585,5.63903,0.00119166,0.0180793,100.171
1838,58.585,5.63903,0.00140196,0.0167778,100.171
1839,58.585,5.63903,0.00158806,0.0155479,100.171
1840,58.585,5.63903,0.00177414,0.014318,100.171
1841,58.585,5.63903,0.00196991,0.013417,100.171
1842,58.585,5.63903,0.00216759,0.0125819,100.171
1843,58.585,5.63903,0.00236524,0.0117468,100.171
1844,58.585,5.63903,0.00283606,0.0110637,100.171
1845,58.585,5.63903,0.00336153,0.010411,100.171
1846,58.585,5.63903,0.00388702,0.00975833,100.171
1847,58.585,5.63903,0.00439828,0.00940684,100.171
1848,58.585,5.63903,0.00490672,0.00911557,100.171
1849,58.585,5.63903,0.00541517,0.00882427,100.171
1850,58.585,5.63903,0.0052172,0.00860306,100.171
1851,58.585,5.63903,0.00487794,0.00839582,100.171
1852,58.585,5.63903,0.00453867,0.00818859,100.171
1853,58.585,5.63903,0.00436915,0.00789027,100.171
1854,58.585,5.63903,0.00423357,0.00757375,100.171
1855,58.585,5.63903,0.00409795,0.00725727,100.171
1856,58.585,5.63903,0.00402086,0.00706383,100.171
1857,58.585,5.63903,0.00395548,0.00689501,100.171
1858,58.585,5.63903,0.00389012,0.00672622,100.171
1859,58.585,5.63903,0.00375315,0.00666039,100.171
1860,58.585,5.63903,0.00360187,0.00661514,100.171
1861,58.585,5.63903,0.00345062,0.00656985,100.171
1862,58.585,5.63903,0.00331124,0.00647816,100.171
1863,58.585,5.63903,0.00317424,0.00637714,100.171
1864,58.585,5.63903,0.00303722,0.00627608,100.171
1865,58.585,5.63903,0.00290929,0.00613184,100.171
1866,58.585,5.63903,0.00278316,0.00597897,100.171
1867,58.585,5.63903,0.00265701,0.00582611,100.171
1868,58.585,5.63903,0.00256181,0.00555692,100.171
1869,58.585,5.63903,0.00247281,0.00526451,100.171
1870,58.585,5.63903,0.00238384,0.00497214,100.171
1871,58.585,5.63903,0.00289736,0.00416986,100.171
1872,58.585,5.63903,0.0035314,0.00326558,100.171
1873,58.585,5.63903,0.00416545,0.0023613,100.171
1874,58.585,5.63903,0.00473411,0.00133993,100.171
1875,58.585,5.63903,0.0052897,0.00029511,100.171
1876,58.585,5.63903,0.00584528,-0.000749733,100.171
1877,58.585,5.63903,0.00656062,-0.00177407,100.171
1878,58.585,5.63903,0.00730789,-0.00279429,100.171
1879,58.585,5.63903,0.00805512,-0.00381451,100.171
1880,58.585,5.63903,0.00903324,-0.00505331,100.171
1881,58.585,5.63903,0.0100575,-0.00633579,100.171
1882,58.585,5.63903,0.0110818,-0.00761826,100.171
1883,58.585,5.63903,0.0122809,-0.00867111,100.171
1884,58.585,5.63903,0.013515,-0.00967802,100.171
1885,58.585,5.63903,0.0147491,-0.0106849,100.171
1886,58.585,5.63903,0.0153944,-0.0118255,100.171
1887,58.585,5.63903,0.0159219,-0.0129929,100.171
1888,58.585,5.63903,0.0164494,-0.0141603,100.171
1889,58.585,5.63903,0.0164216,-0.0147674,100.171
1890,58.585,5.63903,0.0162828,-0.0152625,100.171
1891,58.585,5.63903,0.0161439,-0.0157576,100.171
1892,58.585,5.63903,0.0151917,-0.0156998,100.171
1893,58.585,5.63903,0.0140768,-0.0155314,100.171
1894,58.585,5.63903,0.0129619,-0.015363,100.171
1895,58.585,5.63903,0.0121726,-0.0151653,100.171
1896,58.585,5.63903,0.0114485,-0.0149618,100.171
1897,58.585,5.63903,0.0107245,-0.0147584,100.171
1898,58.585,5.63903,0.0107333,-0.015157,100.171
1899,58.585,5.63903,0.0108887,-0.0156761,100.171
1900,58.585,5.63903,0.0110441,-0.0161952,100.171
1901,58.585,5.63903,0.0121191,-0.0165804,100.171
1902,58.585,5.63903,0.013378,-0.0169389,100.171
1903,58.585,5.63903,0.0146368,-0.0172973,100.171
1904,58.585,5.63903,0.0152049,-0.0164952,100.171
1905,58.585,5.63903,0.0156349,-0.015461,100.171
1906,58.585,5.63903,0.0160647,-0.0144268,100.171
1907,58.585,5.63903,0.0172362,-0.0143946,100.171
1908,58.585,5.63903,0.0185559,-0.0145629,100.171
1909,58.585,5.63903,0.0198757,-0.0147313,100.171
1910,58.585,5.63903,0.0200409,-0.0139943,100.171
1911,58.585,5.63903,0.0199752,-0.0130762,100.171
1912,58.585,5.63903,0.0199096,-0.0121581,100.171
1913,58.585,5.63903,0.0194233,-0.00982422,100.171
1914,58.585,5.63903,0.0188528,-0.00720714,100.171
1915,58.585,5.63903,0.0182823,-0.00459004,100.171
1916,58.585,5.63903,0.0167582,-0.00253256,100.171
1917,58.585,5.63903,0.0150433,-0.000586961,100.171
1918,58.585,5.63903,0.0133284,0.00135865,100.171
1919,58.585,5.63903,0.0121254,0.0017861,100.171
1920,58.585,5.63903,0.0110249,0.0019099,100.171
1921,58.585,5.63903,0.00992433,0.00203368,100.171
1922,58.585,5.63903,0.00927753,0.00203115,100.171
1923,58.585,5.63903,0.0087215,0.00200335,100.171
1924,58.585,5.63903,0.0081655,0.00197552,100.171
1925,58.585,5.63903,0.00772595,0.00192857,100.171
1926,58.585,5.63903,0.00730965,0.00187784,100.171
1927,58.585,5.63903,0.00689333,0.00182713,100.171
1928,58.585,5.63903,0.00641247,0.00177339,100.171
1929,58.585,5.63903,0.00591868,0.00171908,100.171
1930,58.585,5.63903,0.00542486,0.00166481,100.171
1931,58.585,5.63903,0.00499784,0.00161454,100.171
1932,58.585,5.63903,0.00458417,0.00156505,100.171
1933,58.585,5.63903,0.00417052,0.00151553,100.171
1934,58.585,5.63903,0.00380006,0.00146195,100.171
1935,58.585,5.63903,0.00343825,0.00140754,100.171
1936,58.585,5.63903,0.00307646,0.00135306,100.171
1937,58.585,5.63903,0.00279008,0.0012597,100.171
1938,58.585,5.63903,0.00251878,0.00115856,100.171
1939,58.585,5.63903,0.00224748,0.00105745,100.171
1940,58.585,5.63903,0.00202058,0.000986095,100.171
1941,58.585,5.63903,0.00180254,0.000920751,100.171
1942,58.585,5.63903,0.00158448,0.000855491,100.171
1943,58.585,5.63903,0.00142959,0.000822512,100.171
1944,58.585,5.63903,0.00128733,0.00079601,100.171
1945,58.585,5.63903,0.00114506,0.000769502,100.171
1946,58.585,5.63903,0.00101374,0.000734186,100.171
1947,58.585,5.63903,0.000884615,0.000697072,100.171
1948,58.585,5.63903,0.000755513,0.000659904,100.171
1949,58.585,5.63903,0.000700695,0.00063145,100.171
1950,58.585,5.63903,0.000660728,0.000604732,100.171
1951,58.585,5.63903,0.000620746,0.000578027,100.171
1952,58.585,5.63903,0.000572041,0.000584674,100.171
1953,58.585,5.63903,0.000521572,0.000598028,100.171
1954,58.585,5.63903,0.000471079,0.000611434,100.171
1955,58.585,5.63903,0.00049358,0.000654543,100.171
1956,58.585,5.63903,0.000530674,0.000703595,100.171
1957,58.585,5.63903,0.000567767,0.000752632,100.171
1958,58.585,5.63903,0.000573903,0.000783033,100.171
1959,58.585,5.63903,0.000573879,0.000809671,100.171
1960,58.585,5.63903,0.000573904,0.000836278,100.171
1961,58.585,5.63903,0.000573959,0.000871627,100.171
1962,58.585,5.63903,0.000574018,0.000908704,100.171
1963,58.585,5.63903,0.000574064,0.000945766,100.171
1964,58.585,5.63903,0.000574101,0.0010005,100.171
1965,58.585,5.63903,0.000574131,0.00105878,100.171
1966,58.585,5.63903,0.000574145,0.00111713,100.171
1967,58.585,5.63903,0.000612974,0.00117024,100.171
1968,58.585,5.63903,0.000659562,0.00122233,100.171
1969,58.585,5.63903,0.000706148,0.00127446,100.171
1970,58.585,5.63903,0.000754703,0.00133518,100.171
1971,58.585,5.63903,0.000803658,0.0013976,100.171
1972,58.585,5.63903,0.00085262,0.00145999,100.171
1973,58.585,5.63903,0.000871942,0.00162868,100.171
1974,58.585,5.63903,0.000885344,0.00181857,100.171
1975,58.585,5.63903,0.000898735,0.00200845,100.171
1976,58.585,5.63903,0.000954149,0.00213762,100.171
1977,58.585,5.63903,0.00101795,0.00225465,100.171
1978,58.585,5.63903,0.00108174,0.00237169,100.171
1979,58.585,5.63903,0.0011133,0.00238366,100.171
1980,58.585,5.63903,0.00113842,0.00237465,100.171
1981,58.585,5.63903,0.00116353,0.00236567,100.171
1982,58.585,5.63903,0.00114124,0.00233654,100.171
1983,58.585,5.63903,0.00110948,0.00230338,100.171
1984,58.585,5.63903,0.00107774,0.0022702,100.171
1985,58.585,5.63903,0.00110448,0.00230581,100.171
1986,58.585,5.63903,0.00114294,0.00235514,100.171
1987,58.585,5.63903,0.00118141,0.00240445,100.171
1988,58.585,5.63903,0.00119819,0.00249129,100.171
1989,58.585,5.63903,0.00121062,0.00258563,100.171
1990,58.585,5.63903,0.00122303,0.00267997,100.171
1991,58.585,5.63903,0.0011341,0.00299908,100.171
1992,58.585,5.63903,0.0010249,0.00336314,100.171
1993,58.585,5.63903,0.000915707,0.00372722,100.171
1994,58.585,5.63903,0.000394263,0.00444674,100.171
1995,58.585,5.63902,-0.000209615,0.00523743,100.928
1996,58.585,5.639,-0.000813509,0.00602836,103.86
1997,58.585,5.63896,-0.00115264,0.00654125,108.043
1998,58.585,5.63891,-0.00143883,0.00699864,113.239
1999,58.585,5.63885,-0.00172506,0.00745619,119.487
2000,58.585,5.63878,-0.00185051,0.00800268,126.158
2001,58.585,5.63872,-0.00194384,0.00856706,133.164
2002,58.585,5.63865,-0.00203721,0.00913157,140.52
2003,58.585,5.63856,-0.0026348,0.0107188,149.995
2004,58.585,5.63844,-0.00333382,0.0125121,161.988
2005,58.585,5.63831,-0.00403365,0.0143075,176.489
2006,58.585,5.63814,-0.00472315,0.0163493,193.506
2007,58.585,5.63796,-0.00541134,0.0184429,212.972
2008,58.585,5.63775,-0.00610062,0.0205398,234.893
2009,58.585,5.63751,-0.00701348,0.0217863,260.067
2010,58.585,5.63724,-0.00797242,0.0228643,288.668
2011,58.585,5.63694,-0.0089332,0.0239446,320.702
2012,58.585,5.63663,-0.00895602,0.0226732,352.836
2013,58.585,5.63633,-0.00879051,0.0209283,384.345
2014,58.585,5.63604,-0.00862439,0.0191801,415.251
2015,58.585,5.63569,-0.0100839,0.018737,451.43
2016,58.585,5.63529,-0.0118726,0.018557,486.92
2017,58.585,5.63482,-0.0136666,0.0183791,510.288
2018,58.585,5.63431,-0.0151471,0.0179017,536.181
2019,58.585,5.63374,-0.0165698,0.0173644,564.485
2020,58.585,5.63313,-0.0179992,0.016827,595.24
2021,58.585,5.63252,-0.0177116,0.0157482,625.503
2022,58.585,5.63194,-0.017078,0.0145577,654.697
2023,58.585,5.63138,-0.016442,0.0133634,682.786
2024,58.585,5.63088,-0.0147948,0.012795,722.513
